interaction_id,anycompany_customer_id,agent_id,interaction_type,interaction_date,interaction_duration,issue_category,resolution_status
639023,Company K,455814,email,2024-04-07 15:17,657,technical,escalated
528536,Company W,455626,email,2024-02-29 23:06,342,refund,resolved
149208,Company C,656566,chat,2024-08-31 01:31,1181,technical,resolved
530703,Company C,228072,chat,2024-04-22 06:16,926,technical,resolved
145990,Company B,892860,email,2024-02-27 22:56,1126,technical,escalated
640123,Company O,436791,email,2024-02-10 16:56,637,billing,resolved
139929,Company H,612062,chat,2024-07-09 03:00,316,technical,resolved
943871,Company S,480285,email,2024-09-22 13:45,354,billing,resolved
278483,Company S,766797,chat,2024-03-10 23:43,549,technical,resolved
380214,Company B,122172,phone,2024-09-29 22:02,902,technical,resolved
299430,Company T,446596,chat,2024-09-05 12:50,991,technical,resolved
652563,Company X,396567,phone,2024-04-13 13:50,1111,technical,resolved
153810,Company Y,827195,chat,2024-04-19 02:24,149,other,resolved
732440,Company U,933742,chat,2024-06-21 12:58,723,technical,resolved
318210,Company R,470405,chat,2024-02-03 02:43,397,account,resolved
433517,Company Y,760976,email,2024-03-15 16:07,425,account,resolved
144218,Company H,978980,chat,2024-06-27 20:31,337,other,resolved
949787,Company B,588096,chat,2024-08-09 07:36,546,technical,resolved
754380,Company B,900489,email,2024-08-13 23:46,416,account,resolved
872294,Company E,994561,chat,2024-06-22 09:14,1726,technical,resolved
263697,Company G,744323,email,2024-09-18 02:40,363,technical,escalated
643470,Company B,513512,email,2024-04-18 08:18,405,technical,resolved
116285,Company T,798774,chat,2024-09-29 23:09,427,technical,unresolved
957941,Company T,978715,chat,2024-01-08 20:25,315,technical,resolved
345386,Company U,979326,chat,2024-01-24 20:35,345,technical,resolved
345061,Company N,122048,phone,2024-07-23 03:25,531,billing,resolved
852468,Company W,465560,phone,2024-09-07 11:03,595,account,resolved
989488,Company L,821898,chat,2024-01-15 23:43,1259,technical,resolved
574163,Company X,106934,chat,2024-09-11 23:59,920,billing,resolved
836702,Company F,288590,chat,2024-07-18 09:24,492,technical,resolved
512685,Company A,642138,chat,2024-07-27 10:36,605,technical,resolved
702161,Company S,565136,chat,2024-07-10 17:57,738,other,resolved
240331,Company C,187739,chat,2024-08-07 15:53,1736,technical,resolved
486053,Company T,615492,phone,2024-03-19 08:05,857,technical,resolved
362655,Company C,154966,chat,2024-05-06 19:27,649,technical,escalated
639793,Company A,448319,chat,2024-01-20 00:54,1526,billing,resolved
323504,Company F,206421,phone,2024-01-27 15:41,354,technical,escalated
243545,Company M,207963,chat,2024-05-03 13:01,578,technical,resolved
900511,Company R,632868,chat,2024-09-24 17:06,298,account,resolved
602996,Company S,912294,chat,2024-08-09 05:12,609,billing,resolved
338666,Company G,615738,email,2024-04-03 07:13,68,technical,resolved
951699,Company G,440234,email,2024-01-29 14:18,157,account,escalated
979758,Company R,559357,email,2024-01-15 08:49,768,billing,resolved
275715,Company R,844165,chat,2024-05-06 19:48,1158,technical,resolved
916633,Company L,287268,chat,2024-06-21 22:06,1262,technical,escalated
981534,Company R,200661,email,2024-02-19 05:24,621,technical,resolved
665975,Company W,700265,phone,2024-08-18 03:18,290,technical,escalated
666908,Company W,704759,chat,2024-06-24 11:26,124,billing,resolved
652681,Company C,240468,chat,2024-03-03 08:46,1414,technical,resolved
299839,Company W,347041,phone,2024-08-11 05:46,296,refund,resolved
381558,Company R,300703,phone,2024-02-08 01:24,632,technical,resolved
842934,Company Z,136871,chat,2024-05-15 11:13,611,technical,escalated
482416,Company U,366906,chat,2024-05-30 17:36,816,technical,resolved
656993,Company T,927726,chat,2024-04-16 07:26,1020,billing,resolved
956831,Company T,272412,chat,2024-05-30 21:09,829,account,escalated
276091,Company Z,252062,chat,2024-02-23 17:25,1052,other,resolved
646484,Company S,401264,chat,2024-03-13 09:19,260,billing,resolved
973918,Company K,592435,phone,2024-04-09 22:29,308,technical,resolved
972813,Company T,292348,chat,2024-05-30 21:19,756,technical,resolved
914824,Company F,291441,email,2024-03-30 15:13,574,technical,escalated
877509,Company F,576106,chat,2024-07-22 10:43,391,account,resolved
987989,Company E,776016,phone,2024-02-12 03:56,1579,technical,escalated
356308,Company G,245154,email,2024-02-29 12:46,70,other,resolved
173156,Company Z,975802,chat,2024-06-21 15:26,723,technical,resolved
887995,Company Q,306527,chat,2024-03-28 13:39,246,billing,escalated
853081,Company E,187337,chat,2024-01-12 03:06,1312,technical,resolved
956187,Company P,549687,chat,2024-09-13 21:53,1040,technical,resolved
845117,Company Y,293284,email,2024-03-13 00:18,219,billing,resolved
401892,Company X,380536,chat,2024-01-21 22:18,960,technical,resolved
738633,Company W,363535,chat,2024-08-23 22:58,141,refund,resolved
363294,Company F,722827,chat,2024-02-28 19:24,357,account,escalated
478701,Company P,378656,chat,2024-01-25 01:16,1109,technical,resolved
450807,Company W,575743,email,2024-08-06 16:09,225,billing,unresolved
450740,Company T,568795,email,2024-09-09 07:01,499,billing,resolved
987779,Company F,596845,chat,2024-05-17 20:02,489,billing,resolved
670917,Company Z,837126,chat,2024-06-16 18:42,318,technical,resolved
954297,Company X,451685,email,2024-07-10 12:41,980,account,resolved
820821,Company B,660346,phone,2024-08-25 03:06,1230,technical,resolved
774603,Company H,343189,email,2024-04-06 22:26,113,technical,resolved
470227,Company V,547144,email,2024-03-04 07:43,691,technical,escalated
942302,Company X,619391,chat,2024-05-14 14:04,598,other,resolved
129020,Company M,879633,chat,2024-04-27 17:24,716,technical,resolved
725564,Company J,849742,chat,2024-04-18 03:36,380,technical,resolved
177748,Company H,715869,chat,2024-07-29 01:31,216,other,resolved
229639,Company P,968973,chat,2024-09-03 06:00,811,technical,escalated
103929,Company Y,870751,chat,2024-04-04 09:35,516,technical,resolved
208177,Company I,157777,email,2024-10-07 00:55,230,technical,resolved
992249,Company T,575477,chat,2024-05-06 19:11,216,technical,resolved
195428,Company G,629853,phone,2024-08-15 10:35,395,billing,escalated
465686,Company X,100593,phone,2024-07-02 05:28,1036,technical,resolved
456967,Company C,310147,email,2024-04-04 00:21,563,refund,resolved
974776,Company Z,452404,email,2024-06-10 08:30,923,billing,resolved
352832,Company Y,736129,chat,2024-02-19 01:59,623,technical,resolved
340099,Company W,210510,chat,2024-06-10 09:31,721,refund,resolved
375004,Company Z,963579,chat,2024-08-19 20:08,773,refund,escalated
403692,Company R,428519,chat,2024-07-21 18:45,685,technical,resolved
507147,Company N,646872,email,2024-07-03 05:48,478,technical,resolved
992232,Company B,602515,chat,2024-04-03 06:05,931,billing,resolved
381989,Company D,848536,chat,2024-09-14 12:40,1460,technical,resolved
167753,Company K,644326,email,2024-01-25 23:42,816,technical,escalated
463760,Company W,482640,chat,2024-04-17 03:41,262,technical,resolved
881048,Company L,291757,chat,2024-05-10 13:34,1348,technical,resolved
964229,Company H,641173,phone,2024-05-09 22:29,594,billing,resolved
563319,Company I,469704,phone,2024-05-31 08:20,190,billing,resolved
247843,Company Q,586170,chat,2024-09-10 02:16,126,technical,escalated
194863,Company X,610948,chat,2024-06-22 06:07,394,account,resolved
689138,Company Y,421980,chat,2024-07-28 09:36,384,technical,resolved
668192,Company X,722718,chat,2024-03-27 06:00,1196,technical,escalated
906775,Company F,741112,phone,2024-03-05 17:06,106,technical,resolved
577200,Company H,199456,chat,2024-09-10 08:07,506,technical,resolved
974245,Company S,167082,phone,2024-01-10 17:16,572,technical,resolved
362795,Company K,885360,chat,2024-01-06 03:30,796,billing,resolved
428753,Company P,583502,chat,2024-06-26 21:14,620,technical,resolved
132583,Company S,328221,phone,2024-09-10 04:01,760,technical,resolved
237744,Company V,178614,chat,2024-08-10 09:56,881,technical,resolved
472464,Company L,691681,chat,2024-05-29 10:24,831,technical,resolved
473775,Company V,818483,chat,2024-04-05 13:15,927,technical,resolved
938507,Company U,926219,chat,2024-07-08 09:37,818,technical,resolved
838795,Company L,700732,email,2024-04-26 14:40,1474,other,resolved
955962,Company K,472933,chat,2024-03-03 14:43,380,technical,resolved
954518,Company E,357896,phone,2024-08-25 05:02,364,billing,resolved
200112,Company S,188453,chat,2024-05-22 09:56,808,billing,unresolved
563274,Company K,955725,email,2024-06-18 22:27,732,technical,resolved
924036,Company S,933762,phone,2024-09-13 01:04,455,billing,escalated
788647,Company Y,429427,email,2024-08-11 21:19,276,billing,resolved
931309,Company Q,858827,chat,2024-03-09 01:24,598,technical,escalated
249255,Company Z,947921,phone,2024-08-10 00:23,739,refund,resolved
616168,Company O,142976,email,2024-02-01 00:05,330,technical,resolved
789171,Company R,428562,chat,2024-01-31 13:25,945,technical,resolved
176693,Company C,297082,chat,2024-01-16 14:51,1186,billing,resolved
681777,Company P,621372,chat,2024-02-02 03:43,766,technical,escalated
801206,Company O,423295,phone,2024-01-28 16:15,606,billing,escalated
481865,Company W,867197,email,2024-02-09 07:43,500,account,resolved
887515,Company U,728197,email,2024-03-02 07:51,857,billing,resolved
614521,Company O,913449,email,2024-06-26 20:33,691,refund,resolved
716691,Company D,588583,chat,2024-07-10 23:43,1017,billing,resolved
382939,Company K,762966,chat,2024-06-22 21:24,212,technical,resolved
770934,Company L,752400,email,2024-07-25 16:12,1182,billing,resolved
939636,Company O,344233,chat,2024-02-20 00:54,591,billing,resolved
310003,Company A,722035,email,2024-02-16 09:52,1019,technical,resolved
166827,Company B,926535,chat,2024-09-12 00:11,966,technical,resolved
185474,Company J,423037,chat,2024-08-02 19:08,220,technical,escalated
580995,Company H,169439,chat,2024-09-17 09:45,203,other,resolved
763724,Company N,818482,email,2024-04-29 20:08,687,billing,resolved
295966,Company A,597690,chat,2024-06-21 21:11,733,technical,escalated
272863,Company L,330533,email,2024-08-16 15:49,1069,account,resolved
715268,Company C,123827,chat,2024-01-30 16:23,966,technical,resolved
337140,Company O,111014,chat,2024-08-16 10:12,148,account,escalated
295348,Company Z,537949,chat,2024-09-05 13:23,912,technical,escalated
828030,Company L,572048,chat,2024-04-03 20:51,519,billing,resolved
962291,Company W,133215,chat,2024-07-20 23:40,525,billing,resolved
883661,Company S,846819,email,2024-02-21 04:23,446,refund,resolved
784916,Company N,649876,phone,2024-06-16 11:41,431,technical,resolved
837813,Company G,153673,phone,2024-06-01 08:03,527,technical,escalated
178649,Company U,360860,chat,2024-01-06 12:33,897,technical,resolved
753852,Company V,300287,chat,2024-02-01 13:37,634,technical,resolved
833596,Company A,557437,chat,2024-04-21 06:20,837,technical,resolved
677844,Company X,182222,chat,2024-05-21 08:25,457,technical,resolved
126724,Company C,754201,chat,2024-07-10 10:49,1149,technical,escalated
759340,Company W,677781,phone,2024-08-23 13:09,405,technical,resolved
747126,Company R,326681,email,2024-04-02 10:08,643,technical,resolved
744068,Company C,850973,phone,2024-10-06 04:13,315,billing,resolved
857492,Company L,253623,phone,2024-05-27 20:58,838,account,resolved
556886,Company X,594894,chat,2024-08-27 17:40,626,technical,escalated
724163,Company O,480864,chat,2024-02-20 02:12,191,account,resolved
693672,Company S,499544,email,2024-02-27 23:02,707,technical,resolved
790495,Company G,481376,email,2024-08-29 08:37,448,technical,resolved
712379,Company Z,966840,chat,2024-03-04 07:52,1082,technical,resolved
244808,Company B,867996,email,2024-04-09 10:04,554,technical,resolved
289426,Company N,280425,email,2024-01-05 12:14,808,other,resolved
482672,Company P,290830,chat,2024-01-22 21:29,280,technical,resolved
633006,Company T,144973,phone,2024-05-04 01:52,615,technical,escalated
768292,Company F,760052,phone,2024-06-28 11:00,343,billing,resolved
558901,Company Z,819024,chat,2024-06-23 14:18,502,technical,unresolved
892242,Company L,861930,email,2024-08-14 04:28,259,technical,resolved
583493,Company Z,768144,email,2024-08-03 18:45,839,technical,escalated
795322,Company X,601539,phone,2024-04-14 02:16,904,technical,resolved
500953,Company N,648348,phone,2024-08-27 11:25,501,billing,escalated
989775,Company X,639346,chat,2024-04-04 10:37,207,technical,resolved
756601,Company E,632202,phone,2024-05-11 10:07,831,technical,resolved
913787,Company H,676380,chat,2024-01-19 01:11,175,billing,resolved
341066,Company V,852039,email,2024-06-25 05:51,241,technical,escalated
146925,Company P,399881,chat,2024-03-07 12:38,528,billing,resolved
642736,Company B,628960,chat,2024-05-22 12:24,1177,technical,resolved
345891,Company P,520616,email,2024-02-08 22:15,243,billing,resolved
841683,Company K,940920,phone,2024-07-17 07:55,352,technical,escalated
884481,Company Y,250601,email,2024-08-12 03:45,898,refund,escalated
313405,Company R,650928,chat,2024-07-25 07:38,265,technical,unresolved
747608,Company L,511636,email,2024-04-27 16:51,1026,account,resolved
447485,Company P,371932,chat,2024-09-30 14:31,1190,technical,escalated
880581,Company D,250690,chat,2024-05-26 22:41,1321,technical,resolved
443800,Company N,833195,chat,2024-10-01 06:29,411,technical,resolved
253664,Company P,903987,chat,2024-08-04 05:56,633,technical,resolved
187541,Company E,573415,chat,2024-02-09 08:37,764,technical,resolved
715502,Company E,226044,email,2024-01-13 01:18,581,billing,resolved
764214,Company B,328531,chat,2024-09-19 09:10,1149,technical,resolved
186673,Company H,329222,chat,2024-09-21 03:33,184,account,escalated
980435,Company K,291713,email,2024-01-26 10:39,816,billing,escalated
741553,Company Z,445664,phone,2024-09-28 05:09,1004,account,escalated
620516,Company F,328745,phone,2024-03-16 21:57,72,technical,escalated
271245,Company H,192540,chat,2024-03-31 04:01,229,technical,resolved
893502,Company A,215105,phone,2024-02-09 09:35,784,account,resolved
721596,Company U,543735,chat,2024-05-22 12:26,330,technical,resolved
246548,Company R,803550,chat,2024-09-03 10:11,453,technical,resolved
209300,Company F,992248,email,2024-02-25 17:05,300,billing,escalated
309229,Company W,154067,chat,2024-03-15 18:08,422,billing,resolved
578893,Company J,853596,email,2024-05-11 03:44,379,technical,resolved
378678,Company D,375512,phone,2024-02-23 00:51,1170,technical,resolved
396626,Company B,538518,phone,2024-01-12 06:12,998,billing,resolved
773295,Company R,110089,chat,2024-07-10 02:50,1018,other,escalated
790380,Company T,842705,chat,2024-09-15 15:07,467,billing,resolved
479045,Company M,268729,chat,2024-01-25 22:53,554,other,resolved
229134,Company B,205741,chat,2024-08-04 10:17,362,billing,resolved
589169,Company V,563732,chat,2024-05-11 09:58,1180,billing,escalated
385717,Company I,692268,phone,2024-02-16 10:49,551,technical,resolved
690567,Company W,470220,phone,2024-06-10 06:07,483,technical,resolved
157996,Company W,712049,chat,2024-06-05 00:13,792,billing,escalated
893523,Company O,117367,phone,2024-03-28 07:06,703,technical,escalated
608338,Company N,150762,email,2024-09-10 20:42,360,billing,resolved
118045,Company A,861153,phone,2024-09-25 05:36,1348,billing,resolved
751795,Company I,616767,email,2024-09-20 09:04,180,refund,resolved
117526,Company A,743539,phone,2024-06-08 12:46,1603,technical,resolved
107750,Company K,828692,chat,2024-07-25 06:08,279,billing,resolved
141310,Company S,887262,chat,2024-06-11 01:01,156,account,resolved
547272,Company Q,607913,chat,2024-09-08 01:25,160,refund,resolved
410698,Company Q,505079,email,2024-06-27 02:11,791,billing,resolved
971573,Company W,514981,email,2024-02-01 20:07,650,technical,resolved
954869,Company G,173193,chat,2024-03-21 16:18,493,billing,resolved
273105,Company I,307899,phone,2024-06-22 05:18,429,billing,resolved
596995,Company R,656283,chat,2024-08-29 09:40,468,technical,resolved
